id,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,date,day_of_week,type
2022484408,9117,6.409999847,6.409999847,0,1.279999971,0.670000017,4.440000057,0,16,16,236,728,1853,2016-05-12T05:00:00Z,Thursday,Active
2026352035,4414,2.74000001,2.74000001,0,0.189999998,0.349999994,2.200000048,0,3,8,181,706,1459,2016-04-12T05:00:00Z,Tuesday,Sedentary
2026352035,4993,3.0999999049999998,3.0999999049999998,0,0,0,3.0999999049999998,0,0,0,238,663,1521,2016-04-13T05:00:00Z,Wednesday,Sedentary
2026352035,3335,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,1431,2016-04-14T05:00:00Z,Thursday,Sedentary
2026352035,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,1444,2016-04-15T05:00:00Z,Friday,Sedentary
2026352035,2547,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,1373,2016-04-16T05:00:00Z,Saturday,Sedentary
2026352035,838,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,60,1053,1214,2016-04-17T05:00:00Z,Sunday,Sedentary
2026352035,3325,2.0599999429999998,2.0599999429999998,0,0,0,2.0599999429999998,0,0,0,182,1062,1419,2016-04-18T05:00:00Z,Monday,Sedentary
2026352035,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,2016-04-19T05:00:00Z,Tuesday,Sedentary
2026352035,7222,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623,1667,2016-04-20T05:00:00Z,Wednesday,Fairly Active
2026352035,2467,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,1370,2016-04-21T05:00:00Z,Thursday,Sedentary
2026352035,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,1399,2016-04-22T05:00:00Z,Friday,Sedentary
2026352035,12357,7.7100000380000004,7.7100000380000004,0,0,0,7.7100000380000004,0,0,0,432,458,1916,2016-04-23T05:00:00Z,Saturday,Highly Active
2026352035,3490,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,1401,2016-04-24T05:00:00Z,Sunday,Sedentary
2026352035,6017,3.7300000190000002,3.7300000190000002,0,0,0,3.7300000190000002,0,0,0,260,821,1576,2016-04-25T05:00:00Z,Monday,Fairly Active
2026352035,5933,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018,1595,2016-04-26T05:00:00Z,Tuesday,Fairly Active
2026352035,6088,3.7699999809999998,3.7699999809999998,0,0,0,3.7699999809999998,0,0,0,286,586,1593,2016-04-27T05:00:00Z,Wednesday,Fairly Active
2026352035,6375,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,1649,2016-04-28T05:00:00Z,Thursday,Fairly Active
2026352035,7604,4.7100000380000004,4.7100000380000004,0,0,0,4.7100000380000004,0,0,0,352,492,1692,2016-04-29T05:00:00Z,Friday,Fairly Active
2026352035,4729,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,1506,2016-04-30T05:00:00Z,Saturday,Sedentary
2026352035,3609,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716,1447,2016-05-01T05:00:00Z,Sunday,Sedentary
2026352035,7018,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,1690,2016-05-02T05:00:00Z,Monday,Fairly Active
2026352035,5992,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,1604,2016-05-03T05:00:00Z,Tuesday,Fairly Active
2026352035,6564,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,1658,2016-05-04T05:00:00Z,Wednesday,Fairly Active
2026352035,12167,7.5399999619999996,7.5399999619999996,0,0,0,7.5399999619999996,0,0,0,475,479,1926,2016-05-05T05:00:00Z,Thursday,Highly Active
2026352035,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511,1736,2016-05-06T05:00:00Z,Friday,Active
2026352035,4193,2.5999999049999998,2.5999999049999998,0,0,0,2.5999999049999998,0,0,0,229,665,1491,2016-05-07T05:00:00Z,Saturday,Sedentary
2026352035,5528,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610,1555,2016-05-08T05:00:00Z,Sunday,Fairly Active
2026352035,10685,6.6199998859999996,6.6199998859999996,0,0,0,6.599999905,0,0,0,401,543,1869,2016-05-09T05:00:00Z,Monday,Active
2026352035,254,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,17,1002,1141,2016-05-10T05:00:00Z,Tuesday,Sedentary
2026352035,8580,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,1698,2016-05-11T05:00:00Z,Wednesday,Active
2026352035,8891,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330,1364,2016-05-12T05:00:00Z,Thursday,Active
2320127002,10725,7.489999771,7.489999771,0,1.169999957,0.310000002,6.010000229,0,13,9,306,1112,2124,2016-04-12T05:00:00Z,Tuesday,Active
2320127002,7275,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,2003,2016-04-13T05:00:00Z,Wednesday,Fairly Active
2320127002,3973,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249,1696,2016-04-14T05:00:00Z,Thursday,Sedentary
2320127002,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1801,2016-04-15T05:00:00Z,Friday,Fairly Active
2320127002,5057,3.410000086,3.410000086,0,0,0,3.4000000950000002,0,0,0,195,1245,1724,2016-04-16T05:00:00Z,Saturday,Fairly Active
2320127002,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1852,2016-04-17T05:00:00Z,Sunday,Fairly Active
2320127002,6559,4.420000076,4.420000076,0,0,0.25999999,4.139999866,0,0,7,260,1173,1905,2016-04-18T05:00:00Z,Monday,Fairly Active
2320127002,5997,4.0399999619999996,4.0399999619999996,0,0,0.379999995,3.660000086,0,0,11,228,1201,1811,2016-04-19T05:00:00Z,Tuesday,Fairly Active
2320127002,7192,4.849999905,4.849999905,0,0,0.49000001,4.340000153,0,0,11,283,1146,1922,2016-04-20T05:00:00Z,Wednesday,Fairly Active
2320127002,3404,2.289999962,2.289999962,0,0.059999999,0.419999987,1.809999943,0,1,10,127,1302,1610,2016-04-21T05:00:00Z,Thursday,Sedentary
2320127002,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1851,2016-04-22T05:00:00Z,Friday,Fairly Active
2320127002,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1804,2016-04-23T05:00:00Z,Saturday,Fairly Active
2320127002,4165,2.8099999429999998,2.8099999429999998,0,0,0,2.799999952,0,0,0,204,1236,1725,2016-04-24T05:00:00Z,Sunday,Sedentary
2320127002,3588,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,0,3,5,152,1280,1654,2016-04-25T05:00:00Z,Monday,Sedentary
2320127002,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1632,2016-04-26T05:00:00Z,Tuesday,Sedentary
2320127002,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1481,2016-04-27T05:00:00Z,Wednesday,Sedentary
2320127002,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1473,2016-04-28T05:00:00Z,Thursday,Sedentary
2320127002,924,0.620000005,0.620000005,0,0,0,0.620000005,0,0,0,45,1395,1410,2016-04-29T05:00:00Z,Friday,Sedentary
2320127002,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1779,2016-04-30T05:00:00Z,Saturday,Sedentary
2320127002,772,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,40,1400,1403,2016-05-01T05:00:00Z,Sunday,Sedentary
2320127002,3634,2.450000048,2.450000048,0,0.360000014,0.209999993,1.879999995,0,5,6,123,1306,1613,2016-05-02T05:00:00Z,Monday,Sedentary
2320127002,7443,5.019999981,5.019999981,0,1.49000001,0.370000005,3.160000086,0,20,10,206,1204,1878,2016-05-03T05:00:00Z,Tuesday,Fairly Active
2320127002,1201,0.810000002,0.810000002,0,0,0,0.810000002,0,0,0,52,1388,1426,2016-05-04T05:00:00Z,Wednesday,Sedentary
2320127002,5202,3.50999999,3.50999999,0,0,0.389999986,3.109999895,0,0,11,223,1206,1780,2016-05-05T05:00:00Z,Thursday,Fairly Active
2320127002,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1742,2016-05-06T05:00:00Z,Friday,Sedentary
2320127002,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,2016-05-07T05:00:00Z,Saturday,Fairly Active
2320127002,5161,3.4800000190000002,3.4800000190000002,0,0,0,3.470000029,0,0,0,247,1193,1821,2016-05-08T05:00:00Z,Sunday,Fairly Active
2320127002,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1630,2016-05-09T05:00:00Z,Monday,Sedentary
2320127002,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1899,2016-05-10T05:00:00Z,Tuesday,Fairly Active
2320127002,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1903,2016-05-11T05:00:00Z,Wednesday,Fairly Active
2320127002,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,1125,2016-05-12T05:00:00Z,Thursday,Sedentary
2347167796,10113,6.829999924,6.829999924,0,2,0.620000005,4.199999809,0,28,13,320,964,2344,2016-04-12T05:00:00Z,Tuesday,Active
2347167796,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,2016-04-13T05:00:00Z,Wednesday,Active
2347167796,10129,6.699999809,6.699999809,0,0.02,2.74000001,3.9400000570000002,0,1,48,206,705,2010,2016-04-14T05:00:00Z,Thursday,Active
2347167796,10465,6.920000076,6.920000076,0,0.07,1.419999957,5.429999828,0,1,24,284,720,2133,2016-04-15T05:00:00Z,Friday,Active
2347167796,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,2016-04-16T05:00:00Z,Saturday,Highly Active
2347167796,5472,3.619999886,3.619999886,0,0.079999998,0.280000001,3.25999999,0,1,7,249,508,1882,2016-04-17T05:00:00Z,Sunday,Fairly Active
2347167796,8247,5.449999809,5.449999809,0,0.790000021,0.860000014,3.789999962,0,11,16,206,678,1944,2016-04-18T05:00:00Z,Monday,Active
2347167796,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,2346,2016-04-19T05:00:00Z,Tuesday,Fairly Active
2347167796,10999,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,0,11,43,269,1011,2198,2016-04-20T05:00:00Z,Wednesday,Active
2347167796,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,2016-04-21T05:00:00Z,Thursday,Active
2347167796,7804,5.159999847,5.159999847,0,0.560000002,1.679999948,2.920000076,0,9,27,206,781,1946,2016-04-22T05:00:00Z,Friday,Fairly Active
2347167796,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,2016-04-23T05:00:00Z,Saturday,Highly Active
2347167796,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,2187,2016-04-24T05:00:00Z,Sunday,Active
2347167796,9482,6.3800001140000004,6.3800001140000004,0,1.269999981,0.519999981,4.599999905,0,15,11,277,653,2095,2016-04-25T05:00:00Z,Monday,Active
2347167796,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,1861,2016-04-26T05:00:00Z,Tuesday,Fairly Active
2347167796,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,2016-04-27T05:00:00Z,Wednesday,Active
2347167796,5439,3.5999999049999998,3.5999999049999998,0,0,0,3.5999999049999998,0,0,0,229,764,1854,2016-04-28T05:00:00Z,Thursday,Fairly Active
2347167796,42,0.029999999,0.029999999,0,0,0,0.029999999,0,0,0,4,2,403,2016-04-29T05:00:00Z,Friday,Sedentary
2873212765,8796,5.909999847,5.909999847,0,0.109999999,0.930000007,4.8800001140000004,0,2,21,356,1061,1982,2016-04-12T05:00:00Z,Tuesday,Active
2873212765,7618,5.1199998859999996,5.1199998859999996,0,0,0.219999999,4.8800001140000004,0.02,0,8,404,1028,2004,2016-04-13T05:00:00Z,Wednesday,Fairly Active
2873212765,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1893,2016-04-14T05:00:00Z,Thursday,Fairly Active
2873212765,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.01,0,0,448,992,2063,2016-04-15T05:00:00Z,Friday,Active
2873212765,9685,6.650000095,6.650000095,0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,2148,2016-04-16T05:00:00Z,Saturday,Active
2873212765,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1529,2016-04-17T05:00:00Z,Sunday,Sedentary
2873212765,7762,5.239999771,5.239999771,0,0.07,0.280000001,4.889999866,0,1,6,311,1122,1890,2016-04-18T05:00:00Z,Monday,Fairly Active
2873212765,7948,5.3699998859999996,5.3699998859999996,0,0,0,5.360000134,0,0,0,389,1051,1956,2016-04-19T05:00:00Z,Tuesday,Fairly Active
2873212765,9202,6.300000191,6.300000191,0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,2094,2016-04-20T05:00:00Z,Wednesday,Active
2873212765,8859,5.980000019,5.980000019,0,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,1970,2016-04-21T05:00:00Z,Thursday,Active
2873212765,7286,4.900000095,4.900000095,0,0.460000008,0,4.420000076,0.02,46,0,366,1028,2241,2016-04-22T05:00:00Z,Friday,Fairly Active
2873212765,9317,6.349999905,6.349999905,0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,2021,2016-04-23T05:00:00Z,Saturday,Active
2873212765,6873,4.679999828,4.679999828,0,3,0.059999999,1.620000005,0,46,1,190,1203,1898,2016-04-24T05:00:00Z,Sunday,Fairly Active
2873212765,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1907,2016-04-25T05:00:00Z,Monday,Fairly Active
2873212765,8242,5.5399999619999996,5.5399999619999996,0,0.119999997,0.180000007,5.239999771,0,2,5,309,1124,1882,2016-04-26T05:00:00Z,Tuesday,Active
2873212765,3516,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197,1966,2016-04-27T05:00:00Z,Wednesday,Sedentary
2873212765,7913,5.409999847,5.409999847,0,2.160000086,0.340000004,2.910000086,0,28,7,213,1192,1835,2016-04-28T05:00:00Z,Thursday,Fairly Active
2873212765,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1780,2016-04-29T05:00:00Z,Friday,Fairly Active
2873212765,8452,5.679999828,5.679999828,0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,1830,2016-04-30T05:00:00Z,Saturday,Active
2873212765,7399,4.96999979,4.96999979,0,0.49000001,1.039999962,3.4400000570000002,0,7,18,196,1219,1739,2016-05-01T05:00:00Z,Sunday,Fairly Active
2873212765,7525,5.059999943,5.059999943,0,0,0.209999993,4.829999924,0.02,0,7,334,1099,1878,2016-05-02T05:00:00Z,Monday,Fairly Active
2873212765,7412,4.980000019,4.980000019,0,0.059999999,0.25,4.659999847,0.01,1,6,363,1070,1906,2016-05-03T05:00:00Z,Tuesday,Fairly Active
2873212765,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,2015,2016-05-04T05:00:00Z,Wednesday,Active
2873212765,8314,5.610000134,5.610000134,0,0.779999971,0.800000012,4.03000021,0,13,23,311,1093,1971,2016-05-05T05:00:00Z,Thursday,Active
2873212765,7063,4.75,4.75,0,0,0.119999997,4.610000134,0.01,0,5,370,1065,1910,2016-05-06T05:00:00Z,Friday,Fairly Active
2873212765,4940,3.380000114,3.380000114,0,2.279999971,0.550000012,0.550000012,0,75,11,52,1302,1897,2016-05-07T05:00:00Z,Saturday,Sedentary
2873212765,8168,5.5399999619999996,5.5399999619999996,0,2.9000000950000002,0,2.640000105,0,46,0,326,1068,2096,2016-05-08T05:00:00Z,Sunday,Active
2873212765,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095,1906,2016-05-09T05:00:00Z,Monday,Fairly Active
2873212765,8275,5.559999943,5.559999943,0,0,0,5.550000191,0.01,0,0,373,1067,1962,2016-05-10T05:00:00Z,Tuesday,Active
2873212765,6440,4.329999924,4.329999924,0,0,0,4.320000172,0.01,0,0,319,1121,1826,2016-05-11T05:00:00Z,Wednesday,Fairly Active
2873212765,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,1431,2016-05-12T05:00:00Z,Thursday,Fairly Active
3372868164,4747,3.24000001,3.24000001,0,0,0,3.2300000190000002,0.01,0,0,280,1160,1788,2016-04-12T05:00:00Z,Tuesday,Sedentary
3372868164,9715,6.6300001140000004,6.6300001140000004,0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,2093,2016-04-13T05:00:00Z,Wednesday,Active
3372868164,8844,6.03000021,6.03000021,0,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,2065,2016-04-14T05:00:00Z,Thursday,Active
3372868164,7451,5.079999924,5.079999924,0,0,0,5.059999943,0.02,0,0,335,1105,1908,2016-04-15T05:00:00Z,Friday,Fairly Active
3372868164,6905,4.730000019,4.730000019,0,0,0,4.699999809,0.029999999,0,0,356,1084,1908,2016-04-16T05:00:00Z,Saturday,Fairly Active
3372868164,8199,5.8800001140000004,5.8800001140000004,0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,1964,2016-04-17T05:00:00Z,Sunday,Active
3372868164,6798,4.639999866,4.639999866,0,1.080000043,0.200000003,3.3499999049999998,0,20,7,343,1070,2014,2016-04-18T05:00:00Z,Monday,Fairly Active
3372868164,7711,5.260000229,5.260000229,0,0,0,5.239999771,0.02,0,0,376,1064,1985,2016-04-19T05:00:00Z,Tuesday,Fairly Active
3372868164,4880,3.329999924,3.329999924,0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,1867,2016-04-20T05:00:00Z,Wednesday,Sedentary
3372868164,8857,6.070000172,6.070000172,0,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,2124,2016-04-21T05:00:00Z,Thursday,Active
3372868164,3843,2.619999886,2.619999886,0,0,0,2.609999895,0.01,0,0,206,1234,1669,2016-04-22T05:00:00Z,Friday,Sedentary
3372868164,7396,5.070000172,5.070000172,0,1.399999976,0.079999998,3.579999924,0,20,2,303,1115,1995,2016-04-23T05:00:00Z,Saturday,Fairly Active
3372868164,6731,4.590000153,4.590000153,0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,1921,2016-04-24T05:00:00Z,Sunday,Fairly Active
3372868164,5995,4.090000153,4.090000153,0,0,0,4.090000153,0,0,0,416,1024,2010,2016-04-25T05:00:00Z,Monday,Fairly Active
3372868164,8283,5.7899999619999996,5.7899999619999996,0,1.850000024,0.050000001,3.869999886,0.01,22,2,333,1083,2057,2016-04-26T05:00:00Z,Tuesday,Active
3372868164,7904,5.420000076,5.420000076,0,1.580000043,0.629999995,3.1900000570000002,0.01,24,13,346,1057,2095,2016-04-27T05:00:00Z,Wednesday,Fairly Active
3372868164,5512,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,385,1055,1972,2016-04-28T05:00:00Z,Thursday,Fairly Active
3372868164,9135,6.230000019,6.230000019,0,0,0,6.21999979,0.01,0,0,402,1038,2044,2016-04-29T05:00:00Z,Friday,Active
3372868164,5250,3.579999924,3.579999924,0,1.059999943,0.090000004,2.420000076,0.01,17,4,300,1119,1946,2016-04-30T05:00:00Z,Saturday,Fairly Active
3372868164,3077,2.0999999049999998,2.0999999049999998,0,0,0,2.089999914,0,0,0,172,842,1237,2016-05-01T05:00:00Z,Sunday,Sedentary
3977333714,8856,5.980000019,5.980000019,0,3.0599999429999998,0.910000026,2.00999999,0,44,19,131,777,1450,2016-04-12T05:00:00Z,Tuesday,Active
3977333714,10035,6.7100000380000004,6.7100000380000004,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,1495,2016-04-13T05:00:00Z,Wednesday,Active
3977333714,7641,5.110000134,5.110000134,0,0.319999993,0.970000029,3.819999933,0,5,23,214,801,1433,2016-04-14T05:00:00Z,Thursday,Fairly Active
3977333714,9010,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15,42,183,644,1468,2016-04-15T05:00:00Z,Friday,Active
3977333714,13459,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,1625,2016-04-16T05:00:00Z,Saturday,Highly Active
3977333714,10415,6.96999979,6.96999979,0,0.699999988,2.3499999049999998,3.920000076,0,11,58,205,600,1529,2016-04-17T05:00:00Z,Sunday,Active
3977333714,11663,7.800000191,7.800000191,0,0.25,3.7300000190000002,3.819999933,0,4,95,214,605,1584,2016-04-18T05:00:00Z,Monday,Active
3977333714,12414,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1638,2016-04-19T05:00:00Z,Tuesday,Highly Active
3977333714,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1554,2016-04-20T05:00:00Z,Wednesday,Active
3977333714,6093,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,1397,2016-04-21T05:00:00Z,Thursday,Fairly Active
3977333714,8911,5.9600000380000004,5.9600000380000004,0,2.329999924,0.579999983,3.0599999429999998,0,33,12,188,731,1481,2016-04-22T05:00:00Z,Friday,Active
3977333714,12058,8.069999695,8.069999695,0,0,4.21999979,3.8499999049999998,0,0,92,252,724,1638,2016-04-23T05:00:00Z,Saturday,Highly Active
3977333714,14112,10,10,0,3.2699999809999998,4.559999943,2.170000076,0,30,95,129,660,1655,2016-04-24T05:00:00Z,Sunday,Highly Active
3977333714,11177,8.479999542,8.479999542,0,5.6199998859999996,0.430000007,2.410000086,0,50,9,133,781,1570,2016-04-25T05:00:00Z,Monday,Active
3977333714,11388,7.6199998859999996,7.6199998859999996,0,0.449999988,4.21999979,2.950000048,0,7,95,170,797,1551,2016-04-26T05:00:00Z,Tuesday,Active
3977333714,7193,5.0399999619999996,5.0399999619999996,0,0,0.419999987,4.6199998859999996,0,0,10,176,714,1377,2016-04-27T05:00:00Z,Wednesday,Fairly Active
3977333714,7114,4.8800001140000004,4.8800001140000004,0,1.370000005,0.289999992,3.220000029,0,15,8,190,804,1407,2016-04-28T05:00:00Z,Thursday,Fairly Active
3977333714,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744,1545,2016-04-29T05:00:00Z,Friday,Active
3977333714,13238,9.199999809,9.199999809,0,3.6900000570000002,2.0999999049999998,3.410000086,0,43,52,194,687,1650,2016-04-30T05:00:00Z,Saturday,Highly Active
3977333714,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,1501,2016-05-01T05:00:00Z,Sunday,Active
3977333714,16520,11.05000019,11.05000019,0,1.539999962,6.480000019,3.0199999809999998,0,24,143,176,713,1760,2016-05-02T05:00:00Z,Monday,Highly Active
3977333714,14335,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,1710,2016-05-03T05:00:00Z,Tuesday,Highly Active
3977333714,13559,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1628,2016-05-04T05:00:00Z,Wednesday,Highly Active
3977333714,12312,8.5799999239999991,8.5799999239999991,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,1618,2016-05-05T05:00:00Z,Thursday,Highly Active
3977333714,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,1590,2016-05-06T05:00:00Z,Friday,Active
3977333714,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,2016-05-07T05:00:00Z,Saturday,Active
3977333714,13585,9.090000153,9.090000153,0,0.680000007,5.239999771,3.170000076,0,9,116,171,688,1633,2016-05-08T05:00:00Z,Sunday,Highly Active
3977333714,14687,10.07999992,10.07999992,0,0.769999981,5.599999905,3.549999952,0,8,122,151,1159,1667,2016-05-09T05:00:00Z,Monday,Highly Active
3977333714,13072,8.779999733,8.779999733,0,0.07,5.400000095,3.3099999429999998,0,1,115,196,676,1630,2016-05-10T05:00:00Z,Tuesday,Highly Active
3977333714,746,0.5,0.5,0,0.370000005,0,0.129999995,0,4,0,9,13,52,2016-05-11T05:00:00Z,Wednesday,Sedentary
4020332650,8539,6.1199998859999996,6.1199998859999996,0,0.150000006,0.239999995,5.679999828,0,4,15,331,712,3654,2016-04-12T05:00:00Z,Tuesday,Active
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1981,2016-04-13T05:00:00Z,Wednesday,Sedentary
4020332650,108,0.079999998,0.079999998,0,0,0,0.029999999,0,0,0,3,1437,2011,2016-04-14T05:00:00Z,Thursday,Sedentary
4020332650,1882,1.350000024,1.350000024,0,0.209999993,0.360000014,0.769999981,0,36,18,87,1299,2951,2016-04-15T05:00:00Z,Friday,Sedentary
4020332650,1982,1.419999957,1.419999957,0,0.449999988,0.370000005,0.589999974,0,65,21,55,1222,3051,2016-04-16T05:00:00Z,Saturday,Sedentary
4020332650,16,0.01,0.01,0,0,0,0.01,0,0,0,2,1438,1990,2016-04-17T05:00:00Z,Sunday,Sedentary
4020332650,62,0.039999999,0.039999999,0,0,0,0.039999999,0,0,0,2,1438,1995,2016-04-18T05:00:00Z,Monday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-19T05:00:00Z,Tuesday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-20T05:00:00Z,Wednesday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-21T05:00:00Z,Thursday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-22T05:00:00Z,Friday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-23T05:00:00Z,Saturday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-24T05:00:00Z,Sunday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-25T05:00:00Z,Monday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-26T05:00:00Z,Tuesday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-27T05:00:00Z,Wednesday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-28T05:00:00Z,Thursday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-29T05:00:00Z,Friday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-30T05:00:00Z,Saturday,Sedentary
4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-05-01T05:00:00Z,Sunday,Sedentary
4020332650,475,0.340000004,0.340000004,0,0,0.039999999,0.289999992,0,0,11,31,1350,2207,2016-05-02T05:00:00Z,Monday,Sedentary
4020332650,4496,3.220000029,3.220000029,0,0,0,3.1500000950000002,0.050000001,0,0,174,950,2828,2016-05-03T05:00:00Z,Tuesday,Sedentary
